date,hour_beginning,contract_value,label
7/21/19,22,-0.0275,actual
7/21/19,23,-0.0275,actual
7/22/19,0,-0.04,actual
7/22/19,1,0,actual
7/22/19,2,0,actual
7/22/19,3,0,actual
7/22/19,4,0,actual
7/22/19,5,0,actual
7/22/19,6,0,actual
7/22/19,7,0,actual
7/22/19,8,0,actual
7/22/19,9,0,actual
7/22/19,10,0,actual
7/22/19,11,0,actual
7/22/19,12,0,actual
7/22/19,13,0,actual
7/22/19,14,0.11,actual
7/22/19,15,0.045,actual
7/22/19,16,0,actual
7/22/19,17,0,actual
7/22/19,18,0.0425,actual
7/22/19,19,0.3025,actual
7/22/19,20,0.0225,actual
7/22/19,21,0,actual
7/22/19,22,0,actual
7/22/19,23,0,actual
7/23/19,0,0.015,actual
7/23/19,1,0,actual
7/23/19,2,0,actual
7/23/19,3,0,actual
7/23/19,4,0,actual
7/23/19,5,0,actual
7/23/19,6,0,actual
7/23/19,7,0,actual
7/23/19,8,0,actual
7/23/19,9,0,actual
7/23/19,10,0,actual
7/23/19,11,0,actual
7/23/19,12,0,actual
7/23/19,13,0,actual
7/23/19,14,0,actual
7/23/19,15,0,actual
7/23/19,16,0,actual
7/23/19,17,0,actual
7/23/19,18,0,actual
7/23/19,19,0,actual
7/23/19,20,0,actual
7/23/19,21,0,actual
7/23/19,22,0,actual
7/23/19,23,0,actual
7/24/19,0,0,actual
7/24/19,1,0,actual
7/24/19,2,0,actual
7/24/19,3,0,actual
7/24/19,4,0,actual
7/24/19,5,0,actual
7/24/19,6,0,actual
7/24/19,7,0,actual
7/24/19,8,0,actual
7/24/19,9,0,actual
7/24/19,10,0,actual
7/24/19,11,0,actual
7/24/19,12,0,actual
7/24/19,13,0,actual
7/24/19,14,0,actual
7/24/19,15,0,actual
7/24/19,16,0,actual
7/24/19,17,0,actual
7/24/19,18,0,actual
7/24/19,19,0,actual
7/24/19,20,0,actual
7/24/19,21,0,actual
7/24/19,22,0,actual
7/24/19,23,0,actual
7/25/19,0,0,actual
7/25/19,1,0.21,actual
7/25/19,2,0,actual
7/25/19,3,0,actual
7/25/19,4,0,actual
7/25/19,5,0,actual
7/25/19,6,0,actual
7/25/19,7,0,actual
7/25/19,8,0,actual
7/25/19,9,0.1175,actual
7/25/19,10,0,actual
7/25/19,11,0,actual
7/25/19,12,0,actual
7/25/19,13,0,actual
7/25/19,14,0,actual
7/25/19,15,0,actual
7/25/19,16,0,actual
7/25/19,17,0,actual
7/25/19,18,0,actual
7/25/19,19,0,actual
7/25/19,20,0,actual
7/25/19,21,0,actual
7/25/19,22,0,actual
7/25/19,23,0.2925,actual
7/26/19,0,0.1575,actual
7/26/19,1,0.4825,actual
7/26/19,2,0.46,actual
7/26/19,3,0.4875,actual
7/26/19,4,0.285,actual
7/26/19,5,0.3675,actual
7/26/19,6,0.2175,actual
7/26/19,7,0,actual
7/26/19,8,0,actual
7/26/19,9,0.0175,actual
7/26/19,10,0.3075,actual
7/26/19,11,0.0275,actual
7/26/19,12,0,actual
7/26/19,13,0,actual
7/26/19,14,0,actual
7/26/19,15,0,actual
7/26/19,16,-0.1125,actual
7/26/19,17,-0.005,actual
7/26/19,18,0,actual
7/26/19,19,0,actual
7/26/19,20,0,actual
7/26/19,21,0,actual
7/26/19,22,0.1225,actual
7/26/19,23,0.55,actual
7/27/19,0,0.535,actual
7/27/19,1,0.5075,actual
7/27/19,2,0.5675,actual
7/27/19,3,0.5225,actual
7/27/19,4,0.5,actual
7/27/19,5,0.0525,actual
7/27/19,6,0.0675,actual
7/27/19,7,1.3,actual
7/27/19,8,1.665,actual
7/27/19,9,2.41,actual
7/27/19,10,2.2325,actual
7/27/19,11,0.81,actual
7/27/19,12,-0.0025,actual
7/27/19,13,-0.0025,actual
7/27/19,14,0,actual
7/27/19,15,-0.0025,actual
7/27/19,16,-0.0025,actual
7/27/19,17,0,actual
7/27/19,18,0,actual
7/27/19,19,-0.005,actual
7/27/19,20,-0.0075,actual
7/27/19,21,0,actual
7/27/19,22,0.245,actual
7/27/19,23,0.2,actual
7/28/19,0,0.105,actual
7/28/19,1,0,actual
7/28/19,2,0,actual
7/28/19,3,0,actual
7/28/19,4,0,actual
7/28/19,5,0,actual
7/28/19,6,0,actual
7/28/19,7,0,actual
7/28/19,8,-0.04,actual
7/28/19,9,-0.0775,actual
7/28/19,10,0.6175,actual
7/28/19,11,1.5225,actual
7/28/19,12,-0.035,actual
7/28/19,13,-0.0375,actual
7/28/19,14,-0.1175,actual
7/28/19,15,-0.1025,actual
7/28/19,16,-0.175,actual
7/28/19,17,-0.31,actual
7/28/19,18,-0.0625,actual
7/28/19,19,-0.0525,actual
7/28/19,20,-0.0625,actual
7/28/19,21,-0.0375,actual
7/28/19,22,0.0325,actual
7/28/19,23,0.0675,actual
7/29/19,0,0.0025,actual
7/29/19,1,0,actual
7/29/19,2,0,actual
7/29/19,3,0,actual
7/29/19,4,0,actual
7/29/19,5,0,actual
7/29/19,6,0,actual
7/29/19,7,0,actual
7/29/19,8,0,actual
7/29/19,9,-0.06,actual
7/29/19,10,-0.15,actual
7/29/19,11,-0.0175,actual
7/29/19,12,0,actual
7/29/19,13,0.02,actual
7/29/19,14,-0.035,actual
7/29/19,15,-0.005,actual
7/29/19,16,-0.03,actual
7/29/19,17,-0.095,actual
7/29/19,18,-0.05,actual
7/29/19,19,-0.9675,actual
7/29/19,20,0.2675,actual
7/29/19,21,1.165,actual
7/29/19,22,-0.045,actual
7/29/19,23,-0.04,actual
7/30/19,0,0,actual
7/30/19,1,0,actual
7/30/19,2,0,actual
7/30/19,3,0,actual
7/30/19,4,0,actual
7/30/19,5,0,actual
7/30/19,6,0,actual
7/30/19,7,0,actual
7/30/19,8,0,actual
7/30/19,9,0,actual
7/30/19,10,0.095,actual
7/30/19,11,0,actual
7/30/19,12,0,actual
7/30/19,13,0,actual
7/30/19,14,-0.005,actual
7/30/19,15,-0.0925,actual
7/30/19,16,0,actual
7/30/19,17,-0.0325,actual
7/30/19,18,-0.0025,actual
7/30/19,19,-0.0025,actual
7/30/19,20,-0.0225,actual
7/30/19,21,0,actual
7/30/19,22,0,actual
7/30/19,23,0.4325,actual
7/31/19,0,0.0475,actual
7/31/19,1,0.135,actual
7/31/19,2,0.145,actual
7/31/19,3,0,actual
7/31/19,4,0,actual
7/31/19,5,0,actual
7/31/19,6,0,actual
7/31/19,7,0,actual
7/31/19,8,0,actual
7/31/19,9,0,actual
7/31/19,10,0,actual
7/31/19,11,0,actual
7/31/19,12,0,actual
7/31/19,13,-0.0025,actual
7/31/19,14,0,actual
7/31/19,15,-0.0025,actual
7/31/19,16,-0.005,actual
7/31/19,17,-0.005,actual
7/31/19,18,-0.005,actual
7/31/19,19,0,actual
7/31/19,20,2.37,actual
7/31/19,21,14.7725,actual
7/31/19,22,20.9475,actual
7/31/19,23,16.6425,actual
8/1/19,0,19.07,actual
8/1/19,1,19.7875,actual
8/1/19,2,18.8525,actual
8/1/19,3,13.8575,actual
8/1/19,4,1.56,actual
8/1/19,5,0.325,actual
8/1/19,6,0.3775,actual
8/1/19,7,0.185,actual
8/1/19,8,0.11,actual
8/1/19,9,0,actual
8/1/19,10,0,actual
8/1/19,11,0.0325,actual
8/1/19,12,0.0825,actual
8/1/19,13,0.11,actual
8/1/19,14,0.135,actual
8/1/19,15,0.0675,actual
8/1/19,16,0.0375,actual
8/1/19,17,0.03,actual
8/1/19,18,0.0225,actual
8/1/19,19,0.02,actual
8/1/19,20,1.795,actual
8/1/19,21,0,actual
8/1/19,22,0.69,actual
8/1/19,23,11.43,actual
8/2/19,0,27.51,actual
8/2/19,1,21.5225,actual
8/2/19,2,18.9825,actual
8/2/19,3,15.77,actual
8/2/19,4,16.1725,actual
8/2/19,5,8.41,actual
8/2/19,6,2.1675,actual
8/2/19,7,0.115,actual
8/2/19,8,0,actual
8/2/19,9,0.3875,actual
8/2/19,10,0.65,actual
8/2/19,11,0,actual
8/2/19,12,0,actual
8/2/19,13,0,actual
8/2/19,14,0,actual
8/2/19,15,0,actual
8/2/19,16,0,actual
8/2/19,17,0,actual
8/2/19,18,0,actual
8/2/19,19,0,actual
8/2/19,20,0,actual
8/2/19,21,0,actual
8/2/19,22,0.18,actual
8/2/19,23,0.2025,actual
8/3/19,0,0.355,actual
8/3/19,1,0.5525,actual
8/3/19,2,0.52,actual
8/3/19,3,0.5175,actual
8/3/19,4,0.125,actual
8/3/19,5,0,actual
8/3/19,6,0,actual
8/3/19,7,0,actual
8/3/19,8,0,actual
8/3/19,9,0,actual
8/3/19,10,0,actual
8/3/19,11,0,actual
8/3/19,12,0.8525,actual
8/3/19,13,0,actual
8/3/19,14,0,actual
8/3/19,15,0,actual
8/3/19,16,0,actual
8/3/19,17,0,actual
8/3/19,18,0,actual
8/3/19,19,-0.6575,actual
8/3/19,20,0.0375,actual
8/3/19,21,0.1375,actual
8/3/19,22,0.7775,actual
8/3/19,23,0.77,actual
8/4/19,0,0.7675,actual
8/4/19,1,0.765,actual
8/4/19,2,0.7725,actual
8/4/19,3,0.52,actual
8/4/19,4,0.24,actual
8/4/19,5,0.2925,actual
8/4/19,6,0.46,actual
8/4/19,7,0.1775,actual
8/4/19,8,0.02,actual
8/4/19,9,0.285,actual
8/4/19,10,0,actual
8/4/19,11,0.3725,actual
8/4/19,12,0.005,actual
8/4/19,13,0,actual
8/4/19,14,0,actual
8/4/19,15,0,actual
8/4/19,16,0,actual
8/4/19,17,0,actual
8/4/19,18,0,actual
8/4/19,19,-0.2825,actual
8/4/19,20,-2.2925,actual
8/4/19,21,-0.8375,actual
8/4/19,22,0,actual
8/4/19,23,0,actual
8/5/19,0,0,actual
8/5/19,1,0,actual
8/5/19,2,0,actual
8/5/19,3,0,actual
8/5/19,4,0,actual
8/5/19,5,0,actual
8/5/19,6,0,actual
8/5/19,7,0,actual
8/5/19,8,0,actual
8/5/19,9,0,actual
8/5/19,10,0,actual
8/5/19,11,-0.0625,actual
8/5/19,12,-0.2725,actual
8/5/19,13,-0.045,actual
8/5/19,14,-0.0225,actual
8/5/19,15,-0.1975,actual
8/5/19,16,-2.6225,actual
8/5/19,17,-2.5425,actual
8/5/19,18,-2.41,actual
8/5/19,19,-2.3275,actual
8/5/19,20,-1.4525,actual
8/5/19,21,-0.0375,actual
8/5/19,22,-0.0275,actual
8/5/19,23,-0.04,actual
8/6/19,0,0,actual
8/6/19,1,0,actual
8/6/19,2,0,actual
8/6/19,3,0,actual
8/6/19,4,0,actual
8/6/19,5,0,actual
8/6/19,6,0,actual
8/6/19,7,0,actual
8/6/19,8,0,actual
8/6/19,9,0,actual
8/6/19,10,-0.1725,actual
8/6/19,11,-1.63,actual
8/6/19,12,-0.82,actual
8/6/19,13,-1.9325,actual
8/6/19,14,-7.06,actual
8/6/19,15,-10.5075,actual
8/6/19,16,-10.1,actual
8/6/19,17,-5.7325,actual
8/6/19,18,-4.1225,actual
8/6/19,19,-2.51,actual
8/6/19,20,-1.03,actual
8/6/19,21,-0.0425,actual
8/6/19,22,-0.0325,actual
8/6/19,23,-0.0025,actual
8/7/19,0,0,actual
8/7/19,1,0,actual
8/7/19,2,0.01,actual
8/7/19,3,0.125,actual
8/7/19,4,0.0375,actual
8/7/19,5,0,actual
8/7/19,6,0,actual
8/7/19,7,0,actual
8/7/19,8,0,actual
8/7/19,9,0,actual
8/7/19,10,0,actual
8/7/19,11,-1.4675,actual
8/7/19,12,-0.01,actual
8/7/19,13,-0.085,actual
8/7/19,14,-0.0075,actual
8/7/19,15,12.98,actual
8/7/19,16,7.84,actual
8/7/19,17,-0.065,actual
8/7/19,18,-0.08,actual
8/7/19,19,-0.0625,actual
8/7/19,20,5.1325,actual
8/7/19,21,15.2225,actual
8/7/19,22,22.1825,actual
8/7/19,23,0.025,actual
8/8/19,0,-0.0375,actual
8/8/19,1,0,actual
8/8/19,2,0,actual
8/8/19,3,0,actual
8/8/19,4,0,actual
8/8/19,5,0,actual
8/8/19,6,0,actual
8/8/19,7,0,actual
8/8/19,8,-0.0175,actual
8/8/19,9,-0.125,actual
8/8/19,10,-0.0275,actual
8/8/19,11,-0.06,actual
8/8/19,12,0.0625,actual
8/8/19,13,0.1375,actual
8/8/19,14,-0.325,actual
8/8/19,15,-0.265,actual
8/8/19,16,8.9925,actual
8/8/19,17,-0.4275,actual
8/8/19,18,0.19,actual
8/8/19,19,-0.375,actual
8/8/19,20,-0.2275,actual
8/8/19,21,-0.05,actual
8/8/19,22,-0.05,actual
8/8/19,23,-0.045,actual
8/9/19,0,-0.05,actual
8/9/19,1,-0.055,actual
8/9/19,2,-0.04,actual
8/9/19,3,-0.01,actual
8/9/19,4,0,actual
8/9/19,5,0,actual
8/9/19,6,0,actual
8/9/19,7,0,actual
8/9/19,8,0,actual
8/9/19,9,-0.0325,actual
8/9/19,10,-0.0175,actual
8/9/19,11,1.045,actual
8/9/19,12,0.8225,actual
8/9/19,13,16.6925,actual
8/9/19,14,34.5975,actual
8/9/19,15,42.85,actual
8/9/19,16,4.05,actual
8/9/19,17,-0.105,actual
8/9/19,18,-0.1725,actual
8/9/19,19,-0.5075,actual
8/9/19,20,-0.0625,actual
8/9/19,21,-0.05,actual
8/9/19,22,-0.0475,actual
8/9/19,23,0.2375,actual
8/10/19,0,0.2475,actual
8/10/19,1,0.225,actual
8/10/19,2,0.0725,actual
8/10/19,3,-0.035,actual
8/10/19,4,-0.0325,actual
8/10/19,5,0,actual
8/10/19,6,0,actual
8/10/19,7,0,actual
8/10/19,8,0,actual
8/10/19,9,-0.0225,actual
8/10/19,10,-0.02,actual
8/10/19,11,0,actual
8/10/19,12,0,actual
8/10/19,13,-0.0125,actual
8/10/19,14,-0.025,actual
8/10/19,15,-0.0525,actual
8/10/19,16,0.0075,actual
8/10/19,17,0.095,actual
8/10/19,18,-0.0625,actual
8/10/19,19,-0.0675,actual
8/10/19,20,-0.05,actual
8/10/19,21,-0.0475,actual
8/10/19,22,1.11,actual
8/10/19,23,2.8675,actual
8/11/19,0,0.2625,actual
8/11/19,1,0.37,actual
8/11/19,2,0.545,actual
8/11/19,3,0.685,actual
8/11/19,4,0.5475,actual
8/11/19,5,0.1525,actual
8/11/19,6,0,actual
8/11/19,7,0,actual
8/11/19,8,0,actual
8/11/19,9,0.81,actual
8/11/19,10,0.3475,actual
8/11/19,11,0,actual
8/11/19,12,0,actual
8/11/19,13,0,actual
8/11/19,14,0,actual
8/11/19,15,-0.0375,actual
8/11/19,16,-0.045,actual
8/11/19,17,-0.04,actual
8/11/19,18,-0.02,actual
8/11/19,19,-0.0625,actual
8/11/19,20,-0.0475,actual
8/11/19,21,0.4225,actual
8/11/19,22,-0.0275,actual
8/11/19,23,0,actual
8/12/19,0,0,actual
8/12/19,1,0,actual
8/12/19,2,0,actual
8/12/19,3,0,actual
8/12/19,4,0,actual
8/12/19,5,0,actual
8/12/19,6,0,actual
8/12/19,7,0,actual
8/12/19,8,0,actual
8/12/19,9,0,actual
8/12/19,10,0,actual
8/12/19,11,0,actual
8/12/19,12,0,actual
8/12/19,13,0,actual
8/12/19,14,0,actual
8/12/19,15,-0.5125,actual
8/12/19,16,-1.455,actual
8/12/19,17,-0.255,actual
8/12/19,18,-0.135,actual
8/12/19,19,0.215,actual
8/12/19,20,0.755,actual
8/12/19,21,0.13,actual
8/12/19,22,1.8025,actual
8/12/19,23,3.725,actual
8/13/19,0,0.435,actual
8/13/19,1,4.0975,actual
8/13/19,2,0.385,actual
8/13/19,3,0.165,actual
8/13/19,4,-0.0125,actual
8/13/19,5,0,actual
8/13/19,6,0,actual
8/13/19,7,0,actual
8/13/19,8,0,actual
8/13/19,9,0,actual
8/13/19,10,0,actual
8/13/19,11,-0.185,actual
8/13/19,12,-0.5425,actual
8/13/19,13,-0.0225,actual
8/13/19,14,-2.11,actual
8/13/19,15,-2.9175,actual
8/13/19,16,-4.0375,actual
8/13/19,17,-0.395,actual
8/13/19,18,0.2975,actual
8/13/19,19,-0.315,actual
8/13/19,20,-1.03,actual
8/13/19,21,-0.05,actual
8/13/19,22,-0.0475,actual
8/13/19,23,-0.045,actual
8/14/19,0,-0.0425,actual
8/14/19,1,-0.01,actual
8/14/19,2,0,actual
8/14/19,3,0,actual
8/14/19,4,0,actual
8/14/19,5,0,actual
8/14/19,6,0,actual
8/14/19,7,0,actual
8/14/19,8,0,actual
8/14/19,9,0,actual
8/14/19,10,0,actual
8/14/19,11,0.055,actual
8/14/19,12,0.135,actual
8/14/19,13,0,actual
8/14/19,14,0,actual
8/14/19,15,-0.01,actual
8/14/19,16,-0.235,actual
8/14/19,17,-1.315,actual
8/14/19,18,-0.555,actual
8/14/19,19,-0.0025,actual
8/14/19,20,0,actual
8/14/19,21,0,actual
8/14/19,22,0,actual
8/14/19,23,0,actual
8/15/19,0,0,actual
8/15/19,1,0,actual
8/15/19,2,0,actual
8/15/19,3,0,actual
8/15/19,4,0,actual
8/15/19,5,0,actual
8/15/19,6,0,actual
8/15/19,7,0,actual
8/15/19,8,0,actual
8/15/19,9,0,actual
8/15/19,10,0,actual
8/15/19,11,0,actual
8/15/19,12,0,actual
8/15/19,13,0,actual
8/15/19,14,0,actual
8/15/19,15,-0.275,actual
8/15/19,16,0,actual
8/15/19,17,0,actual
8/15/19,18,0,actual
8/15/19,19,0,actual
8/15/19,20,2.6975,actual
8/15/19,21,8.1975,actual
8/15/19,22,0.8025,actual
8/15/19,23,0,actual
8/16/19,0,0,actual
8/16/19,1,5.1125,actual
8/16/19,2,0,actual
8/16/19,3,0.25,actual
8/16/19,4,0.2025,actual
8/16/19,5,0.6125,actual
8/16/19,6,0.4,actual
8/16/19,7,0,actual
8/16/19,8,0,actual
8/16/19,9,0,actual
8/16/19,10,0.0025,actual
8/16/19,11,0,actual
8/16/19,12,0,actual
8/16/19,13,0,actual
8/16/19,14,-0.1825,actual
8/16/19,15,2.71,actual
8/16/19,16,-0.025,actual
8/16/19,17,-0.0525,actual
8/16/19,18,-0.03,actual
8/16/19,19,0.0625,actual
8/16/19,20,2.2325,actual
8/16/19,21,2.8325,actual
8/16/19,22,0.23,actual
8/16/19,23,0.0075,actual
8/17/19,0,2.7425,actual
8/17/19,1,7.9125,actual
8/17/19,2,6.905,actual
8/17/19,3,4.5925,actual
8/17/19,4,0.4475,actual
8/17/19,5,3.07,actual
8/17/19,6,1.6225,actual
8/17/19,7,0.4725,actual
8/17/19,8,0,actual
8/17/19,9,0.7975,actual
8/17/19,10,1.3975,actual
8/17/19,11,1.2225,actual
8/17/19,12,0.1275,actual
8/17/19,13,-0.0125,actual
8/17/19,14,-0.01,actual
8/17/19,15,-0.0025,actual
8/17/19,16,-0.0275,actual
8/17/19,17,-0.025,actual
8/17/19,18,0.005,actual
8/17/19,19,-0.1925,actual
8/17/19,20,-0.1225,actual
8/17/19,21,-0.0375,actual
8/17/19,22,0.4775,actual
8/17/19,23,0.67,actual
8/18/19,0,1.675,actual
8/18/19,1,8.4475,actual
8/18/19,2,8.26,actual
8/18/19,3,8.8775,actual
8/18/19,4,5.6175,actual
8/18/19,5,7.45,actual
8/18/19,6,1.675,actual
8/18/19,7,4.575,actual
8/18/19,8,2.3325,actual
8/18/19,9,2.5575,actual
8/18/19,10,1.815,actual
8/18/19,11,0.07,actual
8/18/19,12,0.01,actual
8/18/19,13,0,actual
8/18/19,14,-0.0175,actual
8/18/19,15,-0.0825,actual
8/18/19,16,-0.19,actual
8/18/19,17,-0.875,actual
8/18/19,18,-0.4375,actual
8/18/19,19,-0.3575,actual
8/18/19,20,-0.2625,actual
8/18/19,21,-0.055,actual
8/18/19,22,-0.0025,actual
8/18/19,23,0.305,actual
8/19/19,0,3.96,actual
8/19/19,1,5.5175,actual
8/19/19,2,1.3425,actual
8/19/19,3,0.11,actual
8/19/19,4,0,actual
8/19/19,5,0,actual
8/19/19,6,0,actual
8/19/19,7,0,actual
8/19/19,8,0,actual
8/19/19,9,0,actual
8/19/19,10,0,actual
8/19/19,11,0.05,actual
8/19/19,12,0.0025,actual
8/19/19,13,0,actual
8/19/19,14,-0.01,actual
8/19/19,15,6.965,actual
8/19/19,16,12.1025,actual
8/19/19,17,-0.0525,actual
8/19/19,18,-0.1175,actual
8/19/19,19,-0.28,actual
8/19/19,20,-0.105,actual
8/19/19,21,-0.0125,actual
8/19/19,22,-0.005,actual
8/19/19,23,0.085,actual
8/20/19,0,1.09,actual
8/20/19,1,0.36,actual
8/20/19,2,1.31,actual
8/20/19,3,1.185,actual
8/20/19,4,0.81,actual
8/20/19,5,0.2125,actual
8/20/19,6,0.05,actual
8/20/19,7,0,actual
8/20/19,8,0,actual
8/20/19,9,0,actual
8/20/19,10,0,actual
8/20/19,11,0,actual
8/20/19,12,-0.0025,actual
8/20/19,13,0,actual
8/20/19,14,-0.0175,actual
8/20/19,15,-0.1775,actual
8/20/19,16,-0.1175,actual
8/20/19,17,-0.3625,actual
8/20/19,18,-0.2,actual
8/20/19,19,-0.06,actual
8/20/19,20,-0.05,actual
8/20/19,21,-0.04,actual
8/20/19,22,0,actual
8/20/19,23,0,actual
8/21/19,0,0,actual
8/21/19,1,0,actual
8/21/19,2,0.08,actual
8/21/19,3,0.0425,actual
8/21/19,4,0.1075,actual
8/21/19,5,0,actual
8/21/19,6,0,actual
8/21/19,7,0,actual
8/21/19,8,0,actual
8/21/19,9,0,actual
8/21/19,10,0,actual
8/21/19,11,0,actual
8/21/19,12,0,actual
8/21/19,13,0,actual
8/21/19,14,0,actual
8/21/19,15,-0.0325,actual
8/21/19,16,-0.1225,actual
8/21/19,17,-0.03,actual
8/21/19,18,-0.09,actual
8/21/19,19,-0.05,actual
8/21/19,20,-0.0475,actual
8/21/19,21,-0.025,actual
8/21/19,22,-0.005,actual
8/21/19,23,0.075,actual
8/22/19,0,0.22,actual
8/22/19,1,0.1225,actual
8/22/19,2,0,actual
8/22/19,3,0,actual
8/22/19,4,0,actual
8/22/19,5,0,actual
8/22/19,6,0,actual
8/22/19,7,0,actual
8/22/19,8,0,actual
8/22/19,9,0,actual
8/22/19,10,0,actual
8/22/19,11,0,actual
8/22/19,12,0,actual
8/22/19,13,0,actual
8/22/19,14,-0.0025,actual
8/22/19,15,-0.21,actual
8/22/19,16,-0.485,actual
8/22/19,17,-0.0575,actual
8/22/19,18,-0.0375,actual
8/22/19,19,-0.06,actual
8/22/19,20,-0.06,actual
8/22/19,21,-0.015,actual
8/22/19,22,0,actual
8/22/19,23,0.09,actual
8/23/19,0,0,actual
8/23/19,1,0.305,actual
8/23/19,2,0.16,actual
8/23/19,3,0,actual
8/23/19,4,0,actual
8/23/19,5,0,actual
8/23/19,6,0,actual
8/23/19,7,0,actual
8/23/19,8,0,actual
8/23/19,9,0,actual
8/23/19,10,-0.0075,actual
8/23/19,11,-0.0125,actual
8/23/19,12,-0.0025,actual
8/23/19,13,0,actual
8/23/19,14,-0.0025,actual
8/23/19,15,-0.01,actual
8/23/19,16,0,actual
8/23/19,17,-0.025,actual
8/23/19,18,-0.0625,actual
8/23/19,19,-0.0475,actual
8/23/19,20,11.285,actual
8/23/19,21,19.1425,actual
8/23/19,22,0,actual
8/23/19,23,0,actual
8/24/19,0,0,actual
8/24/19,1,0,actual
8/24/19,2,0,actual
8/24/19,3,0,actual
8/24/19,4,0,actual
8/24/19,5,0,actual
8/24/19,6,0,actual
8/24/19,7,0,actual
8/24/19,8,0,actual
8/24/19,9,0,actual
8/24/19,10,0,actual
8/24/19,11,0,actual
8/24/19,12,0,actual
8/24/19,13,0,actual
8/24/19,14,0,actual
8/24/19,15,-0.005,actual
8/24/19,16,0,actual
8/24/19,17,0,actual
8/24/19,18,0,actual
8/24/19,19,0,actual
8/24/19,20,4.5525,actual
8/24/19,21,12.0125,actual
8/24/19,22,25.7875,actual
8/24/19,23,20.6825,actual
8/25/19,0,30.2275,actual
8/25/19,1,30.5925,actual
8/25/19,2,29.37,actual
8/25/19,3,24.26,actual
8/25/19,4,21.215,actual
8/25/19,5,0.9925,actual
8/25/19,6,0,actual
8/25/19,7,0,actual
8/25/19,8,0,actual
8/25/19,9,0,actual
8/25/19,10,0,actual
8/25/19,11,0,actual
8/25/19,12,0,actual
8/25/19,13,0,actual
8/25/19,14,0,actual
8/25/19,15,-0.0025,actual
8/25/19,16,-0.0025,actual
8/25/19,17,-0.04,actual
8/25/19,18,-0.6775,actual
8/25/19,19,-0.995,actual
8/25/19,20,-0.02,actual
8/25/19,21,0.005,actual
8/25/19,22,9.98,actual
8/25/19,23,18.9675,actual
8/26/19,0,18.95,actual
8/26/19,1,17.165,actual
8/26/19,2,14.275,actual
8/26/19,3,4.5075,actual
8/26/19,4,1.275,actual
8/26/19,5,0.2225,actual
8/26/19,6,0.0375,actual
8/26/19,7,0,actual
8/26/19,8,0.095,actual
8/26/19,9,0.095,actual
8/26/19,10,0,actual
8/26/19,11,-0.0075,actual
8/26/19,12,-0.0025,actual
8/26/19,13,0,actual
8/26/19,14,-0.0025,actual
8/26/19,15,-0.025,actual
8/26/19,16,-0.0775,actual
8/26/19,17,-0.02,actual
8/26/19,18,3.555,actual
8/26/19,19,5.1675,actual
8/26/19,20,13.0775,actual
8/26/19,21,22.54,actual
8/26/19,22,5.1525,actual
8/26/19,23,28.7325,actual
8/27/19,0,34.6475,actual
8/27/19,1,33.185,actual
8/27/19,2,31.5425,actual
8/27/19,3,31.93,actual
8/27/19,4,31.8375,actual
8/27/19,5,27.61,actual
8/27/19,6,21.6275,actual
8/27/19,7,12.5575,actual
8/27/19,8,0,actual
8/27/19,9,0,actual
8/27/19,10,-0.055,actual
8/27/19,11,-0.035,actual
8/27/19,12,0.215,actual
8/27/19,13,0.86,actual
8/27/19,14,1.6525,actual
8/27/19,15,1.5625,actual
8/27/19,16,1.1175,actual
8/27/19,17,0.6325,actual
8/27/19,18,0.605,actual
8/27/19,19,0.365,actual
8/27/19,20,0.555,actual
8/27/19,21,0.15,actual
8/27/19,22,0.1425,actual
8/27/19,23,0,actual
8/28/19,0,0,actual
8/28/19,1,0,actual
8/28/19,2,0,actual
8/28/19,3,0,actual
8/28/19,4,0,actual
8/28/19,5,0,actual
8/28/19,6,0,actual
8/28/19,7,0,actual
8/28/19,8,0,actual
8/28/19,9,0,actual
8/28/19,10,0,actual
8/28/19,11,0,actual
8/28/19,12,-0.0075,actual
8/28/19,13,0,actual
8/28/19,14,-0.0275,actual
8/28/19,15,-0.01,actual
8/28/19,16,-0.0025,actual
8/28/19,17,-0.07,actual
8/28/19,18,-0.0375,actual
8/28/19,19,-0.0025,actual
8/28/19,20,0,actual
8/28/19,21,0,actual
8/28/19,22,0,actual
8/28/19,23,0,actual
8/29/19,0,1.75,actual
8/29/19,1,0.365,actual
8/29/19,2,0.2425,actual
8/29/19,3,0.0275,actual
8/29/19,4,0,actual
8/29/19,5,0,actual
8/29/19,6,0,actual
8/29/19,7,0,actual
8/29/19,8,0,actual
8/29/19,9,0.165,actual
8/29/19,10,0,actual
8/29/19,11,0.1375,actual
8/29/19,12,0,actual
8/29/19,13,0,actual
8/29/19,14,0,actual
8/29/19,15,-0.1275,actual
8/29/19,16,-0.095,actual
8/29/19,17,-0.015,actual
8/29/19,18,-0.005,actual
8/29/19,19,-0.0475,actual
8/29/19,20,0.2375,actual
8/29/19,21,30.0625,actual
8/29/19,22,37.3675,actual
8/29/19,23,35.755,actual
8/30/19,0,29.95,actual
8/30/19,1,5.305,actual
8/30/19,2,0.2075,actual
8/30/19,3,0.005,actual
8/30/19,4,0,actual
8/30/19,5,0,actual
8/30/19,6,0,actual
8/30/19,7,0,actual
8/30/19,8,0,actual
8/30/19,9,0,actual
8/30/19,10,0,actual
8/30/19,11,0,actual
8/30/19,12,0,actual
8/30/19,13,-0.0475,actual
8/30/19,14,0.23,actual
8/30/19,15,0.5525,actual
